timeframe,time,open,high,low,close,volume
1D,2010-09-08T00:00:00,9098.860352,9105.889648,8997.629883,9024.599609,107000000.0
1D,2010-09-09T00:00:00,9120.540039,9136.259766,9069.929688,9098.389648,92800000.0
1D,2010-09-10T00:00:00,9132.25,9291.5,9132.25,9239.169922,169800000.0
1D,2010-09-13T00:00:00,9325.639648,9390.900391,9317.299805,9321.820312,108700000.0
1D,2010-09-14T00:00:00,9319.5,9330.049805,9258.179688,9299.30957,117500000.0
1D,2010-09-16T00:00:00,9613.889648,9620.900391,9479.629883,9509.5,142200000.0
1D,2010-09-17T00:00:00,9581.650391,9643.280273,9554.360352,9626.089844,122900000.0
1D,2010-09-21T00:00:00,9700.879883,9704.25,9579.830078,9602.110352,109500000.0
1D,2010-09-22T00:00:00,9563.200195,9625.410156,9546.820312,9566.320312,108900000.0
1D,2010-09-24T00:00:00,9435.040039,9601.769531,9415.959961,9471.669922,146600000.0
1D,2010-09-27T00:00:00,9557.370117,9613.469727,9539.120117,9603.139648,122500000.0
1D,2010-09-28T00:00:00,9547.030273,9553.910156,9471.349609,9495.759766,97500000.0
1D,2010-09-29T00:00:00,9530.049805,9600.929688,9502.339844,9559.379883,134700000.0
1D,2010-09-30T00:00:00,9554.830078,9566.839844,9369.349609,9369.349609,145800000.0
1D,2010-10-01T00:00:00,9440.519531,9470.360352,9358.620117,9404.230469,163200000.0
1D,2010-10-04T00:00:00,9410.919922,9508.360352,9358.820312,9381.05957,161200000.0
1D,2010-10-05T00:00:00,9337.429688,9538.349609,9332.19043,9518.759766,193800000.0
1D,2010-10-06T00:00:00,9588.469727,9693.740234,9567.0,9691.429688,234300000.0
1D,2010-10-07T00:00:00,9661.089844,9716.919922,9649.169922,9684.80957,171200000.0
1D,2010-10-08T00:00:00,9675.589844,9675.589844,9588.879883,9588.879883,147900000.0
1D,2010-10-12T00:00:00,9648.589844,9650.200195,9387.730469,9388.639648,140700000.0
1D,2010-10-13T00:00:00,9473.780273,9510.19043,9393.519531,9403.509766,144000000.0
1D,2010-10-14T00:00:00,9515.169922,9614.44043,9481.509766,9583.509766,171000000.0
1D,2010-10-15T00:00:00,9551.209961,9553.570312,9478.639648,9500.25,143800000.0
1D,2010-10-18T00:00:00,9517.679688,9564.849609,9471.480469,9498.490234,104800000.0
1D,2010-10-19T00:00:00,9490.089844,9575.139648,9489.679688,9539.450195,118500000.0
1D,2010-10-20T00:00:00,9399.650391,9402.049805,9316.969727,9381.599609,138400000.0
1D,2010-10-21T00:00:00,9443.950195,9479.25,9326.780273,9376.480469,131500000.0
1D,2010-10-22T00:00:00,9404.089844,9457.620117,9390.139648,9426.709961,108500000.0
1D,2010-10-25T00:00:00,9424.44043,9460.700195,9392.679688,9401.160156,98000000.0
1D,2010-10-26T00:00:00,9386.549805,9455.040039,9362.129883,9377.379883,107300000.0
1D,2010-10-27T00:00:00,9436.009766,9453.790039,9329.860352,9387.030273,130200000.0
1D,2010-10-28T00:00:00,9368.610352,9413.679688,9350.44043,9366.030273,146800000.0
