timeframe,time,open,high,low,close,volume
1W,2018-05-13T00:00:00,16.49,16.725,16.25,16.676001,787.0
1W,2018-05-20T00:00:00,16.65,16.65,16.165001,16.386999,405.0
1W,2018-05-27T00:00:00,16.450001,16.621,16.285,16.481001,1018.0
1W,2018-06-03T00:00:00,16.305,16.504999,16.26,16.388,1014.0
1W,2018-06-10T00:00:00,16.379,16.865,16.355,16.694,185.0
1W,2018-06-17T00:00:00,16.870001,17.285,16.452,16.452,148.0
1W,2018-06-24T00:00:00,16.412001,16.438999,16.289,16.438999,126.0
1W,2018-07-01T00:00:00,16.309999,16.309999,15.88,16.104,127727.0
1W,2018-07-08T00:00:00,16.055,16.055,15.73,15.981,1711.0
1W,2018-07-15T00:00:00,16.17,16.17,15.71,15.739,237.0
1W,2018-07-22T00:00:00,15.725,15.735,15.135,15.49,726.0
1W,2018-07-29T00:00:00,15.505,15.57,15.345,15.436,459.0
1W,2018-08-05T00:00:00,15.44,15.555,15.26,15.406,883.0
1W,2018-08-12T00:00:00,15.292,15.425,15.266,15.266,166.0
1W,2018-08-19T00:00:00,15.24,15.24,14.395,14.616,350.0
1W,2018-08-26T00:00:00,14.7,14.82,14.47,14.779,61.0
1W,2018-09-02T00:00:00,14.844,14.844,14.425,14.438,85325.0
1W,2018-09-09T00:00:00,14.4,14.4,13.96,14.067,1313.0
1W,2018-09-16T00:00:00,14.04,14.255,13.91,14.042,363.0
1W,2018-09-23T00:00:00,13.98,14.269,13.98,14.269,1935.0
1W,2018-09-30T00:00:00,14.25,14.623,14.12,14.623,624.0
1W,2018-10-07T00:00:00,14.35,14.74,14.35,14.569,170.0
1W,2018-10-14T00:00:00,14.215,14.565,14.215,14.564,52.0
1W,2018-10-21T00:00:00,14.656,14.665,14.533,14.579,75.0
1W,2018-10-28T00:00:00,14.522,14.728,14.522,14.635,145.0
1W,2018-11-04T00:00:00,14.377,14.729,14.229,14.707,557.0
1W,2018-11-11T00:00:00,14.604,14.645,14.103,14.103,78.0
1W,2018-11-18T00:00:00,14.1,14.358,13.945,14.358,14.0
1W,2018-11-25T00:00:00,14.381,14.48,14.221,14.221,83.0
1W,2018-12-02T00:00:00,14.183,14.335,13.985,14.094,108873.0
1W,2018-12-09T00:00:00,14.21,14.572,14.185,14.572,543.0
1W,2018-12-16T00:00:00,14.565,14.73,14.478,14.513,491.0
1W,2018-12-23T00:00:00,14.56,14.753,14.53,14.583,295.0
1W,2018-12-30T00:00:00,14.701,15.326,14.701,15.326,1075.0
1W,2019-01-06T00:00:00,15.41,15.706,15.41,15.695,127.0
1W,2019-01-13T00:00:00,15.75,15.75,15.561,15.577,141.0
1W,2019-01-20T00:00:00,15.59,15.625,15.29,15.33,150.0
1W,2019-01-27T00:00:00,15.295,15.639,15.14,15.639,40.0
1W,2019-02-03T00:00:00,15.595,16.139999,15.595,15.88,335.0
1W,2019-02-10T00:00:00,15.837,15.837,15.656,15.773,57.0
1W,2019-02-17T00:00:00,15.657,15.755,15.5,15.723,34.0
1W,2019-02-24T00:00:00,15.947,16.157,15.791,15.908,26.0
1W,2019-03-03T00:00:00,15.945,15.945,15.08,15.169,79671.0
1W,2019-03-10T00:00:00,15.17,15.272,14.92,15.272,583.0
1W,2019-03-17T00:00:00,15.215,15.42,15.09,15.253,174.0
1W,2019-03-24T00:00:00,15.251,15.52,15.22,15.345,118.0
1W,2019-03-31T00:00:00,15.515,15.515,14.91,15.06,792.0
1W,2019-04-07T00:00:00,15.035,15.135,14.94,15.043,93.0
