timeframe,time,open,high,low,close,volume
1D,2010-10-11T00:00:00,1165.319946,1168.680054,1162.02002,1165.319946,2505900000.0
1D,2010-10-12T00:00:00,1164.280029,1172.579956,1155.709961,1169.77002,4076170000.0
1D,2010-10-13T00:00:00,1171.319946,1184.380005,1171.319946,1178.099976,4969410000.0
1D,2010-10-14T00:00:00,1177.819946,1178.890015,1166.709961,1173.810059,4969410000.0
1D,2010-10-15T00:00:00,1177.469971,1181.199951,1167.119995,1176.189941,5724910000.0
1D,2010-10-18T00:00:00,1176.829956,1185.530029,1174.550049,1184.709961,4450050000.0
1D,2010-10-19T00:00:00,1178.640015,1178.640015,1159.709961,1165.900024,5600120000.0
1D,2010-10-20T00:00:00,1166.73999,1182.939941,1166.73999,1178.170044,5027880000.0
1D,2010-10-21T00:00:00,1179.819946,1189.430054,1171.170044,1180.26001,4625470000.0
1D,2010-10-22T00:00:00,1180.52002,1183.930054,1178.98999,1183.079956,3177890000.0
1D,2010-10-25T00:00:00,1184.73999,1196.140015,1184.73999,1185.619995,4221380000.0
1D,2010-10-26T00:00:00,1184.880005,1187.109985,1177.719971,1185.640015,4203680000.0
1D,2010-10-27T00:00:00,1183.839966,1183.839966,1171.699951,1182.449951,4335670000.0
1D,2010-10-28T00:00:00,1184.469971,1189.530029,1177.099976,1183.780029,4283460000.0
1D,2010-10-29T00:00:00,1183.869995,1185.459961,1179.699951,1183.26001,3537880000.0
1D,2010-11-01T00:00:00,1185.709961,1195.810059,1177.650024,1184.380005,4129180000.0
1D,2010-11-02T00:00:00,1187.859985,1195.880005,1187.859985,1193.569946,3866200000.0
1D,2010-11-03T00:00:00,1193.790039,1198.300049,1183.560059,1197.959961,4665480000.0
1D,2010-11-04T00:00:00,1198.339966,1221.25,1198.339966,1221.060059,5695470000.0
1D,2010-11-05T00:00:00,1221.199951,1227.079956,1220.290039,1225.849976,5637460000.0
1D,2010-11-08T00:00:00,1223.23999,1224.569946,1217.550049,1223.25,3937230000.0
1D,2010-11-09T00:00:00,1223.589966,1226.839966,1208.939941,1213.400024,4848040000.0
1D,2010-11-10T00:00:00,1213.140015,1218.75,1204.329956,1218.709961,4561300000.0
1D,2010-11-11T00:00:00,1213.040039,1215.449951,1204.48999,1213.540039,3931120000.0
1D,2010-11-12T00:00:00,1209.069946,1210.5,1194.079956,1199.209961,4213620000.0
1D,2010-11-15T00:00:00,1200.439941,1207.430054,1197.150024,1197.75,3503370000.0
1D,2010-11-16T00:00:00,1194.790039,1194.790039,1173.0,1178.339966,5116380000.0
1D,2010-11-17T00:00:00,1178.329956,1183.560059,1175.819946,1178.589966,3904780000.0
1D,2010-11-18T00:00:00,1183.75,1200.290039,1183.75,1196.689941,4687260000.0
1D,2010-11-19T00:00:00,1196.119995,1199.969971,1189.439941,1199.72998,3675390000.0
1D,2010-11-22T00:00:00,1198.069946,1198.939941,1184.579956,1197.839966,3689500000.0
1D,2010-11-23T00:00:00,1192.51001,1192.51001,1176.910034,1180.72998,4133070000.0
1D,2010-11-24T00:00:00,1183.699951,1198.619995,1183.699951,1198.349976,3384250000.0
1D,2010-11-26T00:00:00,1194.160034,1194.160034,1186.930054,1189.400024,1613820000.0
1D,2010-11-29T00:00:00,1189.079956,1190.339966,1173.640015,1187.76001,3673450000.0
1D,2010-11-30T00:00:00,1182.959961,1187.400024,1174.140015,1180.550049,4284700000.0
1D,2010-12-01T00:00:00,1186.599976,1207.609985,1186.599976,1206.069946,4548110000.0
1D,2010-12-02T00:00:00,1206.810059,1221.890015,1206.810059,1221.530029,4970800000.0
1D,2010-12-03T00:00:00,1219.930054,1225.569946,1216.819946,1224.709961,3735780000.0
1D,2010-12-06T00:00:00,1223.869995,1225.800049,1220.670044,1223.119995,3527370000.0
1D,2010-12-07T00:00:00,1227.25,1235.050049,1223.25,1223.75,6970630000.0
1D,2010-12-08T00:00:00,1225.02002,1228.930054,1219.5,1228.280029,4607590000.0
1D,2010-12-09T00:00:00,1230.140015,1234.709961,1226.849976,1233.0,4522510000.0
1D,2010-12-10T00:00:00,1233.849976,1240.400024,1232.579956,1240.400024,4547310000.0
1D,2010-12-13T00:00:00,1242.52002,1246.72998,1240.339966,1240.459961,4361240000.0
1D,2010-12-14T00:00:00,1241.839966,1246.589966,1238.170044,1241.589966,4132350000.0
1D,2010-12-15T00:00:00,1241.579956,1244.25,1234.01001,1235.22998,4407340000.0
1D,2010-12-16T00:00:00,1236.339966,1243.75,1232.849976,1242.869995,4736820000.0
1D,2010-12-17T00:00:00,1243.630005,1245.810059,1239.869995,1243.910034,4632470000.0
1D,2010-12-20T00:00:00,1245.76001,1250.199951,1241.51001,1247.079956,3548140000.0
